Epoch,Train Loss,Test Loss
0,50.31370622634888,2.087910068035126
1,16.152687215805052,1.229226815700531
2,10.575737066268921,1.0182963848114013
3,8.56295313835144,0.6982958614826202
4,6.71083676815033,0.7347887635231019
5,6.372305245399475,0.5813249766826629
6,5.39339699268341,0.5807153850793838
7,5.447740607261657,0.6433672398328781
8,5.641055297851563,0.5325283616781235
9,4.929988355636596,0.43936348855495455
10,4.509723434448242,0.4986125737428665
11,4.984681005477905,0.632721483707428
12,4.165742037296295,0.3911562845110893
13,4.271551966667175,0.5173787206411362
14,4.1686809086799625,0.40451014041900635
15,3.9926841163635256,0.46707149744033816
16,4.01626101732254,0.4073347568511963
17,3.9329428672790527,0.3952719449996948
18,4.480836715698242,0.4698593407869339
19,3.8765118598937987,0.37990555763244627
20,3.7039014053344728,0.3773965358734131
21,3.6742280197143553,0.4582481622695923
22,4.474101164340973,0.5146406978368759
23,4.416540179252625,0.4010556071996689
24,3.306365489959717,0.34844538271427156
25,3.3333644342422484,0.3993157893419266
26,3.4424444222450257,0.36838523745536805
27,3.5553683471679687,0.3711129665374756
28,4.129117686748504,0.5088348865509034
29,3.812483627796173,0.46517923176288606
30,3.5334887051582338,0.3523451521992683
31,3.2238385581970217,0.3365561753511429
32,3.366772081851959,0.3377955138683319
33,3.1498308300971987,0.3587725222110748
34,3.104357397556305,0.3372432246804237
35,3.2429514145851135,0.3819363623857498
36,3.0255886268615724,0.40194967687129973
37,3.0159310483932495,0.32350358963012693
38,3.2438639783859253,0.4705969333648682
39,2.8737758088111875,0.30752796232700347
40,2.9641872692108153,0.3277903079986572
41,3.8462228417396545,0.4254623919725418
42,3.728383183479309,0.32977465689182284
43,3.07501296043396,0.3261483654379845
44,2.827663679122925,0.2810471773147583
45,2.4796280121803282,0.30047131329774857
46,2.538559606075287,0.34807662963867186
47,2.5111048412323,0.2910697966814041
48,2.3967977845668793,0.24777666181325914
49,2.4289074444770815,0.3098675787448883
50,2.472236156463623,0.320685601234436
51,2.3465897822380066,0.2778250530362129
52,2.248861610889435,0.2548516824841499
53,2.51994503736496,0.280247400701046
54,3.4080561542510988,0.4277170360088348
55,2.814794080257416,0.25799737125635147
56,2.2129871571063995,0.23769740015268326
57,2.110768082141876,0.2738972693681717
58,2.5400966942310332,0.2927487909793854
59,2.237004766464233,0.24602732956409454
60,2.2013575446605684,0.34125164747238157
61,2.3411210346221925,0.23368114233016968
62,2.1294406867027282,0.2575242057442665
63,2.2052463352680207,0.2561963275074959
64,2.021221560239792,0.2375945806503296
65,2.1163736140727996,0.22368489652872087
66,2.1102465736865996,0.24951912164688111
67,2.4979030227661134,0.24349722862243653
68,2.0388959777355193,0.25170358568429946
69,2.2175125241279603,0.23041318506002426
70,2.1000714290142057,0.23035227209329606
71,1.9983598244190217,0.22654009312391282
72,2.1548102462291716,0.2601702675223351
73,2.103458676338196,0.26369415819644926
74,2.2754669225215913,0.20518191307783126
75,1.9738842523097992,0.20065809041261673
76,1.9358233428001403,0.2687673166394234
77,1.9937705171108246,0.3469112902879715
78,1.9889619612693787,0.23930198699235916
79,1.9268617188930512,0.22696944028139115
80,2.0497687530517577,0.2652203693985939
81,2.0263372647762297,0.2746145874261856
82,1.958859040737152,0.22108231633901596
83,2.9632787692546843,0.29091218709945676
84,2.21303173661232,0.22411108314990996
85,2.1747849488258364,0.21053747683763505
86,1.7451078748703004,0.21189266592264175
87,1.8019321167469025,0.22415617108345032
88,1.809457492828369,0.2509882688522339
89,1.9864737820625304,0.20987715274095536
90,1.971480482816696,0.19781020730733873
91,2.0017170011997223,0.23508537113666533
92,1.9830726325511931,0.2178193062543869
93,1.942506982088089,0.19114379435777665
94,2.0802580666542054,0.2570179611444473
95,3.0310423088073732,0.3003573089838028
96,2.7220655250549317,0.3240650653839111
97,2.4281590223312377,0.3130221411585808
98,2.29201308965683,0.2021241456270218
99,1.6217679166793824,0.1889482170343399
100,1.2045518529415131,0.15758181363344193
101,1.1543139350414275,0.14376199916005133
102,1.3397749292850494,0.14939143806695937
103,1.2052272856235504,0.131636068969965
104,1.155275221467018,0.13693494349718094
105,1.105278976559639,0.1359211415052414
106,1.174017230272293,0.14124698862433432
107,1.2395933043956757,0.15111083015799523
108,1.2079034096002579,0.1322216957807541
109,1.127792335152626,0.14295073673129083
110,1.1495234477519989,0.13568901494145394
111,1.1937816441059113,0.12909660041332244
112,1.1336396843194962,0.13381829112768173
113,1.142956475019455,0.13781564608216285
114,1.1595465552806854,0.12548304721713066
115,1.2701657992601394,0.15166142135858535
116,1.2252359837293625,0.13606959879398345
117,1.2496285128593445,0.15930754765868188
118,1.1511815524101257,0.14162373244762422
119,1.1773302161693573,0.1701275810599327
120,1.1624811291694641,0.14125184193253518
121,1.1825253808498382,0.1438353642821312
122,1.1622196292877198,0.13711024150252343
