Epoch,Train Loss,Test Loss
0,48.897441711425785,2.2000274896621703
1,15.857788448333741,1.1799484848976136
2,9.899814677238464,0.8378551006317139
3,7.908253283500671,0.8611000299453735
4,7.204939188957215,0.7211972087621689
5,6.113866968154907,0.5692042291164399
6,6.135493721961975,0.6734678417444229
7,5.762660913467407,0.5530045032501221
8,4.973461833000183,0.5343791723251343
9,4.764300093650818,0.5450483113527298
10,4.563060302734375,0.45273569524288176
11,4.4810172152519225,0.5793956339359283
12,4.649396996498108,0.5992241710424423
13,4.7350825333595274,0.5777809947729111
14,4.26344425201416,0.4488306403160095
15,4.228739306926728,0.5004279732704162
16,4.12878045797348,0.5947872340679169
17,3.877458634376526,0.39334209859371183
18,3.949571123123169,0.4138994365930557
19,3.824381585121155,0.4054998904466629
20,4.987040741443634,0.5005418121814728
21,3.7755080223083497,0.43558397591114045
22,3.68488436460495,0.37477724254131317
23,3.539815685749054,0.39386039078235624
24,3.6413880157470704,0.43148026168346404
25,3.6781504797935485,0.3947097837924957
26,3.542594997882843,0.4200262725353241
27,3.5757495379447937,0.37689161747694017
28,3.421089029312134,0.37628288120031356
29,3.41247052192688,0.3908613920211792
30,3.443884654045105,0.367240709066391
31,3.4460029768943787,0.4054876834154129
32,3.619458191394806,0.34511077105998994
33,3.3706419110298156,0.4229396998882294
34,3.3390145897865295,0.3821836680173874
35,3.140446355342865,0.4029032588005066
36,3.126543860435486,0.30512470602989195
37,3.0370170879364013,0.31279184818267824
38,2.9265514850616454,0.28106992691755295
39,3.199789569377899,0.3141451239585876
40,2.8888740730285645,0.37595864534378054
41,3.192015855312347,0.36840173602104187
42,2.9086096620559694,0.32164393067359925
43,2.777705533504486,0.3037464112043381
44,2.785779674053192,0.2899386078119278
45,2.996467297077179,0.2741938680410385
46,2.7130733346939087,0.29737669974565506
47,2.525032269954681,0.26262923181056974
48,2.673564054965973,0.37221668362617494
49,2.632425683736801,0.3332779258489609
50,2.6352425169944764,0.2525689586997032
51,2.361992430686951,0.31341739892959597
52,2.661676903963089,0.29459003657102584
53,2.4324444770812987,0.2889813184738159
54,2.36818345785141,0.2468247666954994
55,2.3299641740322112,0.24200192838907242
56,2.256144449710846,0.2550172254443169
57,3.2656773495674134,0.3394394814968109
58,2.5167550158500673,0.27030586302280424
59,2.3338442277908324,0.28920294940471647
60,2.2351051223278047,0.21681080311536788
61,2.197420206069946,0.24461966305971145
62,2.3103403294086458,0.2612038552761078
63,2.1071022725105286,0.26027380526065824
64,2.163777949810028,0.24711176753044128
65,2.0782585096359254,0.3125835284590721
66,2.2903899610042573,0.22522528767585753
67,2.089678069353104,0.24166460931301117
68,2.2574275016784666,0.24960706681013106
69,2.2546477234363556,0.21135302037000656
70,2.286760150194168,0.2517410457134247
71,2.264585154056549,0.25983942449092867
72,2.1154220163822175,0.22815993577241897
73,2.182601183652878,0.22531532496213913
74,2.050465067625046,0.23490215837955475
75,2.0908925020694733,0.20957667827606202
76,2.30996279835701,0.3505928307771683
77,2.175204277038574,0.22487472146749496
78,2.076093685626984,0.3467221349477768
79,2.142560303211212,0.21651632636785506
80,1.9531630539894105,0.25665886104106905
81,1.9223908007144928,0.23965774178504945
82,2.0165861690044404,0.21267869025468827
83,1.9175916242599487,0.19105867743492128
84,1.952138284444809,0.2202752411365509
85,2.011349753141403,0.2144315406680107
86,1.926285104751587,0.22228942066431046
87,1.983432570695877,0.23354337215423585
88,2.0616126799583436,0.24648088216781616
89,2.3718372321128847,0.23085974901914597
90,1.8921103644371033,0.2298061802983284
91,1.9792268586158752,0.23713306486606597
92,2.157806978225708,0.22808775901794434
93,2.048167315721512,0.20505469143390656
94,2.024353801012039,0.19615550711750984
95,2.0279110538959504,0.24061685502529145
96,1.9657225799560547,0.23477266430854798
97,1.888025883436203,0.2207278624176979
98,1.8568395602703094,0.2408075824379921
99,1.9203094804286958,0.2087933212518692
100,1.2322180342674256,0.1525552824139595
101,1.3743342781066894,0.14443987607955933
102,1.2269691133499145,0.1600864291191101
103,1.7017952859401704,0.21253947913646698
104,1.5306888830661773,0.1464556410908699
105,1.2433054167032243,0.14206522181630135
106,1.263438274860382,0.148781930655241
107,1.1530514484643937,0.14279306903481484
108,1.2823099189996718,0.16365669518709183
109,1.2598581492900849,0.14200777560472488
110,1.1919534730911254,0.1813679352402687
111,1.2220102298259734,0.15104420483112335
112,1.2416337555646897,0.1658119022846222
113,1.343763855099678,0.15531060472130775
114,1.1966269290447236,0.13908100500702858
115,1.1984248101711272,0.13852474540472032
116,1.3138517928123474,0.16616074591875077
117,1.2974876046180726,0.14168953150510788
118,1.2248282277584075,0.17403702735900878
119,1.2201522928476334,0.13638141080737115
120,1.2144550341367721,0.1427590548992157
121,1.2699745148420334,0.1616806596517563
122,1.192022808790207,0.1533765211701393
123,1.194317464828491,0.1242907077074051
124,1.1488395541906358,0.13032641038298606
125,1.157278951406479,0.15531900897622108
126,1.2382709634304048,0.15315046682953834
127,1.406297389268875,0.1913197308778763
128,1.502809910774231,0.14863119423389434
129,1.1679438263177873,0.12638441771268843
130,1.1722173804044724,0.16012398824095725
131,1.2269898349046706,0.15152334943413734
132,1.1931501960754394,0.1321478120982647
133,1.170610138773918,0.13296494632959366
134,1.1342421066761017,0.13030193969607354
135,1.2859148198366166,0.1509828746318817
136,1.2686985862255096,0.14959542453289032
137,1.2073711389303208,0.1576031357049942
138,1.2870360398292542,0.1345490276813507
139,1.218343077301979,0.1403713718056679
140,1.1364582753181458,0.12971028238534926
141,1.19891641497612,0.1622465267777443
142,1.1280081647634506,0.12803512439131737
143,1.1303571546077729,0.1626557379961014
144,1.2111186921596526,0.13769446387887002
145,1.1753236699104308,0.11620490327477455
146,1.1620410311222076,0.1760293275117874
147,1.2182200306653976,0.1363536722958088
148,1.1606254959106446,0.15452609732747077
149,1.206173102259636,0.13959587961435319
150,1.284904335141182,0.1589284658432007
151,1.262252641916275,0.1642565056681633
152,1.1198386603593826,0.15178210586309432
153,1.2731503349542619,0.15650420635938644
154,1.3124293380975722,0.13165183067321778
155,1.0923558902740478,0.12218953892588616
156,1.11863127887249,0.13025010749697685
157,1.1426808655261993,0.13967546597123146
