Epoch,Train Loss,Test Loss
0,0.6557083663344383,0.43593801856040953
1,0.39726457685232164,0.28973106741905214
2,0.335358704328537,0.25402762442827226
3,0.3111750666797161,0.2460446238517761
4,0.24593878418207168,0.5160872220993042
5,0.24135810881853104,0.5172665148973465
6,0.20900144025683404,0.3485124006867409
7,0.23036666914820672,0.13336330652236938
8,0.16419873312115668,0.21308456659317015
9,0.26172646731138227,0.1500876985490322
10,0.14610822893679143,0.1625972256064415
11,0.19102025762200356,0.10245330184698105
12,0.15363761126995087,0.10767021253705025
13,0.17202583350241185,0.1287405602633953
14,0.14236257798969745,0.11493621245026589
15,0.1813008926063776,0.14885488525032997
16,0.17808203652501106,0.10326835364103318
17,0.13556050643324852,0.15483587235212326
18,0.146674442589283,0.10321323275566101
19,0.12358819283545017,0.08437394797801971
20,0.16374310068786144,0.10608268156647682
21,0.13412591867148876,0.179537320882082
22,0.1158360056579113,0.3002884343266487
23,0.14869461126625538,0.08678763061761856
24,0.1274375596642494,0.138028734177351
25,0.14182469673454762,0.13566381186246873
26,0.1346761243790388,0.18764493241906166
27,0.1378863473236561,0.08777907080948352
28,0.10408608108758927,0.07138118967413902
29,0.09953901909291744,0.1509731002151966
30,0.11664198525249958,0.07905796021223069
31,0.08629502557218074,0.08563834875822067
32,0.1006678132340312,0.07568479478359222
33,0.09965828891843558,0.07090796418488025
34,0.13873598467558623,0.09396930113434791
35,0.12353102423250675,0.07810519710183143
36,0.09699348259717226,0.07413370236754417
37,0.11670390497893095,0.09688800424337388
38,0.10285732448101044,0.06714981831610203
39,0.10188364420086145,0.15677629709243773
40,0.14540173426270486,0.10870572701096534
41,0.09437730930745601,0.10558143928647042
42,0.094135672301054,0.18367715403437615
43,0.10709676653146744,0.07892233654856681
44,0.10512003317475319,0.08861429765820503
45,0.08822510045021772,0.0645616415888071
46,0.11789214793592691,0.07854438535869121
47,0.09111601673066616,0.08390276730060578
48,0.08595633581280708,0.0817316260188818
49,0.10972272776067257,0.08639926984906196
50,0.10147706888616086,0.08414025828242302
51,0.0858386728912592,0.11294447407126426
52,0.07534283842891455,0.060024187341332434
53,0.09066494267433882,0.10500379353761673
54,0.08127894315868617,0.08405799493193626
55,0.10088480982929468,0.08603903129696847
56,0.07409000281244517,0.13160480931401253
57,0.10955563247203827,0.07974827140569687
58,0.08359579063951969,0.09294304102659226
59,0.07210627600550651,0.059481289237737656
60,0.10492113921791316,0.08319861069321632
61,0.08392169028520584,0.05897804759442806
62,0.09323108598589896,0.06207417696714401
63,0.09250964786857367,0.06241675838828087
64,0.0820456125214696,0.12960680797696114
65,0.08989392533898354,0.07734613865613937
66,0.090457798615098,0.0905606385320425
67,0.09427146531641484,0.08087472878396511
68,0.06933839365839958,0.0638434000313282
69,0.08270948745310307,0.0814656712114811
70,0.06815873119980097,0.1252940446138382
71,0.07857649978250265,0.10752656348049641
72,0.09029549840837717,0.06990821622312068
73,0.08583927161991596,0.05997160524129867
74,0.06529814269393683,0.060130730643868445
75,0.06306800462305545,0.08180981539189816
76,0.07388685163110495,0.06094533652067184
77,0.08837346855551004,0.07385705076158047
78,0.07628684144467116,0.07960974685847759
79,0.08560136318206787,0.06655365787446499
80,0.07361073672771454,0.09581301882863044
81,0.08801444422453641,0.060325377807021144
82,0.0731735097616911,0.14510850608348846
83,0.1150539643317461,0.14259703904390336
84,0.08037415191531182,0.07747355252504348
85,0.07355550538748502,0.15198741257190704
86,0.07389950163662434,0.08609793521463871
87,0.0729364214092493,0.17429522126913072
88,0.1056206601858139,0.11587053015828133
89,0.08029972691088914,0.10299397855997086
90,0.08038551144301892,0.06400229223072529
91,0.08073618292808532,0.05989389009773731
92,0.06362882744520902,0.0547420646995306
93,0.08111957650631667,0.07367618642747402
94,0.058172888681292535,0.056968821212649345
95,0.07012290067970753,0.09183087274432182
96,0.07717533856630325,0.050073177367448804
97,0.06806342545896768,0.13134178295731544
98,0.08517755586653948,0.10946788787841796
99,0.08214688785374165,0.10428371876478196
100,0.0534145400673151,0.04331592842936516
101,0.039251533485949036,0.04386448971927166
102,0.03671761464327574,0.0480247862637043
103,0.040812750086188315,0.045227202400565145
104,0.04377155669033527,0.04346864949911833
105,0.03925514305010438,0.03586542755365372
106,0.04931638481095433,0.05824302583932876
107,0.0467051232047379,0.03599673882126808
108,0.03476814331486821,0.03868802841752768
109,0.04792330795899034,0.040564407408237454
110,0.03447724666446447,0.06199904717504978
111,0.04336436437442899,0.04716555327177048
112,0.038925852589309216,0.04108653254806995
113,0.038740655984729526,0.03449436035007238
114,0.03739851428195834,0.03503647688776255
115,0.03514408838003874,0.043293974548578265
116,0.04056925380602479,0.03386493995785713
117,0.03998260512948036,0.04414840750396252
118,0.04598254876211286,0.05072783026844263
119,0.04443036358803511,0.05242321938276291
120,0.04323260994628072,0.043572305142879485
121,0.04277208356186748,0.03425716627389193
122,0.03685386154800654,0.035890288278460504
123,0.04423280097544193,0.06199206821620464
124,0.047788202110677955,0.061900094524025916
125,0.03804141098633409,0.044454500451684
126,0.04861600998789072,0.03714909292757511
127,0.03385562013834715,0.07652812600135803
128,0.04193426752462983,0.09904652945697308
129,0.0508728195540607,0.07705008052289486
130,0.05315785592421889,0.08530584014952183
131,0.04390874862670899,0.034481824934482576
132,0.03541547251865268,0.06444508470594883
133,0.049117037896066904,0.05372665114700794
134,0.048408377096056936,0.05715037137269974
135,0.03724464712664485,0.041896386072039604
136,0.039458143021911384,0.11001851856708526
137,0.04094552064314485,0.054645142331719396
138,0.049798374008387325,0.042606227844953534
139,0.04431538295000791,0.05661926902830601
140,0.03721793308854103,0.043481021746993066
141,0.03659110771492124,0.034186221100389956
142,0.038309689220041035,0.03078300356864929
143,0.035428637098520996,0.04448510725051165
144,0.053781830929219725,0.04518267884850502
145,0.037739234678447246,0.04048591759055853
146,0.04227999038994312,0.0383378054946661
147,0.03373173860833049,0.07476405054330826
148,0.04549396120011807,0.09957270585000515
149,0.042632228434085845,0.06830040737986565
150,0.03947715811431408,0.03568270318210125
151,0.03815297801047564,0.03657137528061867
152,0.05093639433383942,0.07159122414886951
153,0.046038390211760996,0.03015237711369991
154,0.03972922181710601,0.0389854958280921
155,0.036083832550793886,0.0562015138566494
156,0.03513142732903361,0.07152479961514473
157,0.040907582323998215,0.04442293867468834
158,0.04877625305205584,0.04354769699275494
159,0.041843906715512275,0.04047563131898642
160,0.04350856229662895,0.06530888117849827
161,0.039470940418541434,0.050076238065958026
162,0.03648232374340296,0.031033454090356828
163,0.03395914580672979,0.057950892671942714
164,0.03950830860063434,0.04454830512404442
165,0.04402380483224988,0.03689619526267052
166,0.034849279150366785,0.036156797967851165
167,0.039183858055621384,0.04219716638326645
168,0.03592634616419673,0.06576321218162776
169,0.05531372994184494,0.043645938485860826
170,0.040997556634247305,0.03389847092330456
171,0.04521209808066487,0.030952799879014493
172,0.03945670744404197,0.06335064992308617
173,0.04043480888009071,0.031704416126012804
174,0.031705156210809944,0.031525600142776965
175,0.03515850573778152,0.03170238323509693
176,0.0349416109919548,0.03315860647708178
177,0.03663682036101818,0.04930799137800932
178,0.03951607067137956,0.03139567766338587
179,0.03728368489071727,0.03576228227466345
180,0.03976389368996024,0.047297281213104725
181,0.032881153598427776,0.03456101566553116
182,0.041535355467349294,0.034592325985431674
183,0.04150833880528808,0.04670630469918251
184,0.03685102339833975,0.0801400788128376
185,0.05058046456426382,0.043726224452257156
186,0.05326241442933679,0.05763306692242622
187,0.04284988222643733,0.0812535122036934
188,0.03638125101104379,0.05475699119269848
189,0.037061787117272614,0.04148177765309811
190,0.04007822224870324,0.03814541287720204
191,0.04364571714773774,0.07609787471592426
192,0.03633944556117058,0.0329104132950306
193,0.0343084991723299,0.030243781954050065
194,0.03212022040039301,0.035051962733268736
195,0.038248127549886705,0.03004408460110426
196,0.03322805317118764,0.0670966349542141
197,0.04329851035028696,0.06950422674417496
198,0.04810116995126009,0.048576463386416434
199,0.036195119339972735,0.06548157222568989
200,0.028942229934036733,0.03822991047054529
201,0.028634640146046875,0.03544294275343418
202,0.029656141381710768,0.041913222149014474
203,0.026270544454455376,0.029666714556515216
204,0.02285339720547199,0.035340402461588385
205,0.023873642832040787,0.02727639302611351
206,0.022093974463641645,0.04131786935031414
207,0.026451227348297836,0.02927772980183363
208,0.023816922400146722,0.024920210428535938
209,0.023601549975574017,0.047326477244496346
210,0.026400734037160874,0.02506251707673073
211,0.022711679954081774,0.030428904481232165
212,0.02896126702427864,0.02521037794649601
213,0.028754921574145557,0.025229678489267826
214,0.021269215662032367,0.0341666841879487
215,0.030199839770793914,0.026126328855752945
216,0.02259357141330838,0.030927611514925957
217,0.02278681254014373,0.04055976085364819
218,0.030867281723767518,0.042720137536525725
219,0.030253535602241755,0.028065600991249086
220,0.02482361387461424,0.029092480428516865
221,0.02352249011397362,0.02724637184292078
222,0.02375604385510087,0.03640908058732748
223,0.024867940954864026,0.024974119476974012
224,0.027623857241123914,0.027934357337653638
225,0.022260145097970963,0.03385262526571751
226,0.026464471071958543,0.024211424216628075
227,0.023043558988720177,0.055148134008049965
228,0.02570353390648961,0.034347028099000455
229,0.02404268043115735,0.04649127330631018
230,0.02991514578461647,0.028031676635146142
231,0.02408146919682622,0.04866353031247854
232,0.029938198197633027,0.02992858234792948
233,0.02263349136337638,0.025057684816420078
234,0.024335203859955072,0.024498373456299304
235,0.02537909185513854,0.028217206709086895
236,0.02931048871949315,0.027845780923962594
237,0.02174904154613614,0.03769407086074352
238,0.02548973826691508,0.0280572222545743
